Attribute1,Attribute2,Attribute3,Attribute4,Attribute5,Attribute6,Attribute7,Attribute8,Attribute9,Attribute10,Attribute11,Attribute12,Attribute13,Attribute14,Attribute15,Attribute16,Attribute17,Attribute18,Attribute19,Attribute20,Attribute21,Attribute22,Attribute23
2009-08-13,21,3.3,22.4,0.0,4.0,10.6,WSW,41.0,ENE,W,7.0,26.0,53.0,20.0,1017.3,1014.4,0.0,1.0,13.9,21.6,No,No
2009-08-18,21,2.1,20.0,0.0,5.2,10.7,SSE,31.0,SE,WNW,13.0,9.0,43.0,18.0,1027.6,1024.1,0.0,0.0,11.1,19.2,No,No
2009-08-23,21,15.9,33.6,0.0,3.8,10.6,WNW,33.0,ENE,WNW,17.0,20.0,42.0,15.0,1013.2,1009.2,4.0,0.0,22.3,32.9,No,No
2009-08-30,21,14.9,15.3,1.4,7.2,0.0,SW,37.0,SW,WNW,13.0,13.0,70.0,89.0,1017.7,1017.1,7.0,7.0,15.3,12.6,Yes,Yes
2009-09-04,21,12.9,20.5,3.6,4.2,1.8,ENE,46.0,NE,N,15.0,15.0,91.0,68.0,1019.5,1014.7,7.0,6.0,13.8,18.4,Yes,Yes
2009-09-09,21,3.6,20.2,0.0,3.4,11.1,W,37.0,W,W,9.0,20.0,67.0,26.0,1016.6,1013.6,1.0,2.0,13.7,19.7,No,No
2009-09-22,21,16.8,26.1,2.8,2.6,0.9,E,48.0,NE,E,30.0,13.0,74.0,51.0,1010.0,1005.4,7.0,7.0,21.3,25.5,Yes,No
2009-10-03,21,13.0,26.6,0.0,7.6,10.1,W,37.0,SW,WSW,17.0,20.0,50.0,23.0,1011.4,1009.0,0.0,5.0,20.0,25.7,No,No
2009-10-12,21,13.8,33.2,1.0,5.2,8.4,WSW,48.0,NNE,N,33.0,20.0,60.0,19.0,1013.5,1006.5,2.0,2.0,18.8,31.0,No,No
2009-10-15,21,7.0,27.3,0.0,10.8,12.0,W,54.0,WSW,W,6.0,26.0,36.0,14.0,1014.1,1010.1,0.0,1.0,17.0,26.4,No,No
2009-10-30,21,16.0,29.9,0.0,5.0,11.7,NNE,37.0,NNE,NNE,28.0,13.0,53.0,31.0,1022.7,1019.2,1.0,6.0,21.5,28.2,No,No
2009-11-02,21,15.9,33.4,0.0,11.4,12.8,ENE,33.0,NNE,SE,24.0,17.0,52.0,20.0,1021.9,1017.0,1.0,1.0,22.6,32.3,No,No
2009-11-23,21,23.3,39.4,0.0,14.0,10.0,SW,50.0,N,NE,20.0,9.0,33.0,21.0,1012.8,1009.0,2.0,7.0,31.0,36.9,No,No
2009-11-28,21,19.8,40.3,0.0,14.6,13.1,NW,52.0,N,W,15.0,15.0,39.0,10.0,1008.5,1002.9,1.0,3.0,31.3,39.2,No,No
2009-12-04,21,18.1,35.7,0.0,9.4,13.2,NNE,48.0,N,NNW,30.0,17.0,50.0,17.0,1017.7,1013.8,0.0,2.0,25.1,34.1,No,No
2009-12-09,21,23.6,39.5,0.2,19.6,10.2,WSW,41.0,SW,WSW,9.0,20.0,27.0,10.0,1008.9,1005.6,0.0,0.0,28.0,38.3,No,No
2009-12-17,21,22.8,36.2,0.0,13.6,12.8,NNE,50.0,NNE,N,31.0,19.0,48.0,26.0,1019.5,1014.1,0.0,3.0,26.5,34.7,No,No
2009-12-18,21,23.1,36.3,0.0,14.8,4.9,SSW,74.0,N,NNW,26.0,19.0,52.0,20.0,1015.2,1011.7,5.0,7.0,25.5,35.1,No,No
2010-01-02,21,21.5,28.9,15.4,2.4,4.2,N,33.0,N,N,17.0,17.0,96.0,81.0,1010.2,1007.9,8.0,7.0,22.1,26.4,Yes,Yes
2010-01-03,21,21.4,32.8,11.0,0.8,8.8,SSW,39.0,,SSW,0.0,20.0,90.0,46.0,1011.7,1009.1,7.0,4.0,24.3,31.7,Yes,No
2010-01-13,21,24.3,36.7,0.0,10.6,11.0,SSW,74.0,NNE,ESE,26.0,20.0,58.0,34.0,1012.6,1008.8,0.0,3.0,27.8,36.0,No,Yes
2010-01-17,21,19.4,34.8,0.0,6.4,10.9,SSW,59.0,N,W,17.0,19.0,71.0,35.0,1007.8,1003.7,2.0,3.0,24.8,33.2,No,Yes
2010-01-24,21,22.9,37.9,0.0,12.0,11.2,N,37.0,NNE,N,24.0,15.0,55.0,25.0,1012.0,1009.3,0.0,2.0,26.9,36.1,No,No
2010-02-02,21,22.1,32.6,0.2,9.4,7.5,ENE,61.0,E,E,41.0,33.0,41.0,26.0,1009.4,1006.3,6.0,4.0,24.4,31.2,No,No
2010-02-11,21,20.1,33.3,0.0,8.8,13.0,,,NNE,NNE,19.0,13.0,64.0,41.0,1017.5,1013.4,1.0,4.0,24.5,31.5,No,No
2010-02-21,21,20.4,34.0,0.0,12.0,12.0,NE,31.0,NNE,N,22.0,7.0,61.0,32.0,1019.2,1015.6,1.0,4.0,24.1,31.7,No,No
2010-02-26,21,17.9,30.8,4.4,8.4,11.1,,,,,,,64.0,35.0,1021.7,1017.6,1.0,4.0,21.5,30.0,Yes,No
2010-02-27,21,17.0,32.8,0.0,7.8,11.1,NE,33.0,E,ENE,4.0,15.0,57.0,28.0,1019.0,1015.7,2.0,8.0,23.4,31.8,No,No
2010-03-04,21,17.2,30.4,0.0,7.4,5.4,NNE,41.0,E,ENE,24.0,24.0,59.0,49.0,1011.6,1008.6,3.0,7.0,22.9,28.8,No,No
2010-03-18,21,15.8,32.6,0.0,8.0,11.3,E,35.0,E,SE,22.0,13.0,55.0,17.0,1025.1,1020.3,0.0,0.0,21.9,31.2,No,No
2010-03-23,21,17.7,34.3,0.0,7.8,11.3,W,43.0,NE,W,24.0,19.0,72.0,13.0,1017.9,1015.2,2.0,1.0,23.8,33.2,No,No
2010-03-28,21,21.8,32.3,0.0,8.0,10.1,NE,37.0,NE,N,24.0,15.0,57.0,35.0,1019.2,1014.6,3.0,5.0,23.9,30.6,No,No
2010-04-01,21,13.6,29.0,0.0,4.0,11.0,SSW,39.0,SE,SW,7.0,22.0,85.0,34.0,1017.3,1014.5,0.0,2.0,18.3,27.7,No,No
2010-04-05,21,16.6,28.1,0.0,6.0,8.1,NE,33.0,NE,NNE,24.0,11.0,56.0,44.0,1018.6,1014.3,6.0,2.0,21.8,27.1,No,No
2010-04-14,21,9.5,28.1,0.0,5.4,10.9,NE,26.0,NNE,SSE,15.0,7.0,47.0,23.0,1021.4,1018.0,1.0,3.0,21.6,27.6,No,No
2010-05-21,21,10.3,22.3,0.0,3.0,1.3,SSW,26.0,ENE,SSW,11.0,15.0,64.0,33.0,1019.0,1015.2,8.0,5.0,15.9,21.5,No,No
2010-06-03,21,12.2,18.3,3.2,0.2,0.2,S,26.0,SW,S,7.0,15.0,93.0,59.0,1019.8,1017.4,7.0,7.0,13.9,18.0,Yes,No
2010-06-11,21,1.3,14.0,0.0,2.6,7.3,SW,33.0,SW,SW,9.0,22.0,78.0,40.0,1023.7,1020.7,4.0,4.0,6.8,13.9,No,No
2010-06-15,21,6.6,21.5,0.0,1.6,10.0,E,37.0,E,SE,17.0,15.0,63.0,29.0,1030.3,1026.1,0.0,1.0,13.6,21.1,No,No
2010-06-19,21,2.6,16.4,0.0,1.8,9.5,SW,43.0,S,WSW,6.0,30.0,80.0,45.0,1023.2,1021.8,0.0,0.0,8.6,15.7,No,No
2010-06-21,21,2.9,20.0,0.0,2.6,10.0,ESE,19.0,NE,SW,11.0,4.0,83.0,43.0,1030.2,1028.7,0.0,1.0,10.6,19.4,No,No
2010-06-22,21,5.7,20.9,0.0,1.6,7.3,E,31.0,E,E,15.0,15.0,70.0,43.0,1033.1,1029.9,3.0,7.0,13.5,19.9,No,No
2010-06-28,21,-3.3,13.2,0.2,3.8,8.9,WNW,28.0,NE,SW,11.0,13.0,84.0,40.0,1021.5,1018.9,0.0,1.0,4.7,12.5,No,No
2010-07-05,21,4.9,19.9,0.0,2.0,6.5,NNE,37.0,ENE,NNE,17.0,19.0,67.0,35.0,1025.7,1019.6,7.0,6.0,11.8,19.0,No,No
2010-07-07,21,5.7,11.6,0.0,2.2,0.0,SW,24.0,WSW,WSW,11.0,11.0,88.0,72.0,1023.8,1020.9,8.0,8.0,7.0,10.8,No,No
2010-07-20,21,3.8,14.7,3.8,0.8,4.3,WSW,31.0,SW,SW,17.0,20.0,99.0,57.0,1022.3,1021.0,8.0,7.0,6.4,14.4,Yes,No
2010-07-22,21,1.0,17.8,0.0,2.2,10.2,SSW,35.0,S,S,11.0,19.0,74.0,27.0,1028.4,1026.3,0.0,1.0,9.9,17.2,No,No
2010-07-29,21,12.1,17.4,16.0,1.6,0.0,NE,37.0,NE,NNE,28.0,15.0,99.0,92.0,1021.1,1018.8,8.0,8.0,13.8,17.3,Yes,No
2010-07-31,21,13.6,17.7,32.6,5.9,1.8,WSW,41.0,NW,WSW,6.0,19.0,95.0,72.0,1018.4,1019.6,8.0,6.0,14.0,17.0,Yes,No
2010-08-06,21,2.3,14.9,0.0,3.2,10.5,SW,41.0,SW,SW,19.0,28.0,77.0,42.0,1023.4,1020.6,0.0,0.0,8.7,14.6,No,No
2010-08-12,21,7.4,12.1,0.0,3.2,4.1,,,W,WSW,26.0,33.0,72.0,72.0,1013.8,1012.9,6.0,6.0,9.9,11.1,No,No
2010-08-25,21,10.5,15.8,0.0,2.4,1.5,W,35.0,W,W,22.0,20.0,76.0,54.0,1015.4,1011.8,7.0,8.0,12.8,14.9,No,Yes
2010-08-26,21,7.5,17.0,1.2,2.4,8.6,NW,54.0,NW,WNW,19.0,33.0,73.0,40.0,1014.0,1009.6,1.0,5.0,11.4,16.5,Yes,No
2010-08-28,21,4.7,17.1,0.0,4.0,10.0,WSW,33.0,SW,SW,9.0,15.0,76.0,44.0,1023.9,1022.2,0.0,5.0,11.5,15.1,No,No
2010-09-08,21,4.8,20.9,0.0,3.8,10.0,E,28.0,E,SSW,17.0,9.0,62.0,34.0,1024.8,1021.0,6.0,0.0,13.4,20.3,No,No
2010-09-15,21,10.0,19.9,0.0,5.4,9.5,SW,50.0,SW,SSW,28.0,24.0,69.0,48.0,1016.7,1015.2,3.0,5.0,15.0,19.4,No,No
2010-09-18,21,2.0,17.7,0.0,2.6,6.4,SW,30.0,ENE,WSW,9.0,17.0,71.0,41.0,1021.9,1018.5,5.0,6.0,10.3,16.6,No,No
2010-09-22,21,11.7,25.1,0.0,3.4,7.2,N,31.0,NE,N,19.0,22.0,73.0,56.0,1023.8,1019.9,5.0,7.0,19.2,23.0,No,No
2010-10-01,21,9.9,22.3,0.0,3.6,3.4,NE,39.0,ENE,NE,20.0,15.0,64.0,40.0,1025.9,1022.0,5.0,5.0,16.9,21.2,No,No
2010-10-02,21,12.1,21.8,0.0,4.0,0.4,E,31.0,E,E,22.0,19.0,63.0,51.0,1025.9,1021.4,7.0,6.0,16.2,20.7,No,No
2010-10-05,21,11.9,28.0,3.2,5.8,11.3,ESE,31.0,ESE,SW,9.0,13.0,71.0,41.0,1018.4,1015.5,0.0,2.0,19.2,27.0,Yes,No
2010-10-08,21,12.5,18.2,0.0,6.2,1.0,SW,28.0,SSW,NW,9.0,15.0,71.0,64.0,1019.7,1018.8,6.0,6.0,13.7,17.8,No,Yes
2010-10-21,21,14.8,22.8,0.0,6.4,2.1,NE,35.0,NE,NW,9.0,13.0,88.0,73.0,1025.5,1021.0,7.0,7.0,15.8,19.0,No,No
2010-11-13,21,20.1,32.2,0.0,11.4,10.8,NE,48.0,NNE,NNE,35.0,22.0,61.0,35.0,1018.1,1014.7,2.0,6.0,23.9,30.1,No,No
2010-11-21,21,15.5,23.5,0.0,9.2,2.2,ENE,31.0,E,NNW,24.0,13.0,54.0,48.0,1022.2,1020.1,7.0,7.0,19.0,22.7,No,No
2010-11-28,21,19.1,27.0,0.0,12.0,0.7,NNE,54.0,NNE,NNE,30.0,28.0,68.0,47.0,1013.7,1009.9,8.0,6.0,20.0,24.6,No,No
2010-12-03,21,20.0,25.2,0.0,4.0,0.0,NE,44.0,NE,N,24.0,24.0,71.0,65.0,1015.5,1012.3,8.0,8.0,22.8,24.2,No,Yes
2010-12-10,21,21.0,27.1,1.4,9.4,1.2,WNW,48.0,N,SW,26.0,15.0,78.0,99.0,1011.3,1008.3,8.0,8.0,24.2,21.7,Yes,Yes
2010-12-12,21,16.5,31.4,0.2,1.4,10.8,W,31.0,NE,WNW,9.0,15.0,95.0,29.0,1007.6,1005.5,8.0,4.0,20.9,30.3,No,No
2010-12-18,21,17.5,23.6,0.4,5.4,1.1,SSW,39.0,SSW,SSW,13.0,20.0,59.0,47.0,1008.2,1008.8,7.0,8.0,21.1,21.2,No,No
2011-01-02,21,22.6,34.3,0.0,9.2,5.4,NNE,50.0,NNE,NW,19.0,9.0,66.0,77.0,1013.2,1009.3,3.0,7.0,27.2,26.3,No,Yes
2011-02-24,21,15.5,31.8,0.0,8.0,12.3,SSW,31.0,ESE,SSW,11.0,17.0,51.0,28.0,1018.1,1013.5,1.0,0.0,21.1,29.9,No,No
2011-03-05,21,20.9,31.6,0.4,,,ENE,50.0,SE,E,9.0,19.0,90.0,34.0,1014.5,1013.1,7.0,3.0,22.4,30.5,No,No
2011-03-13,21,18.4,33.2,0.0,15.2,11.6,E,35.0,E,E,19.0,19.0,56.0,27.0,1021.4,1017.2,1.0,3.0,24.1,32.8,No,No
2011-03-14,21,18.7,34.5,0.0,8.6,11.7,NE,33.0,ENE,ESE,15.0,9.0,61.0,30.0,1020.2,1015.7,0.0,2.0,24.6,32.7,No,No
2011-05-02,21,10.9,26.2,0.0,6.0,6.8,SSW,28.0,E,SSW,13.0,19.0,60.0,27.0,1015.7,1012.8,7.0,6.0,16.7,25.2,No,No
2011-06-01,21,5.6,23.1,0.0,2.0,9.9,SSE,46.0,S,S,20.0,31.0,77.0,46.0,1019.1,1016.9,4.0,5.0,13.8,21.8,No,No
2011-06-09,21,-1.2,11.7,0.0,3.2,2.1,SW,31.0,WSW,WSW,15.0,20.0,68.0,42.0,1021.1,1018.1,6.0,6.0,4.0,10.6,No,No
2011-06-11,21,2.4,18.2,0.0,3.2,2.9,ESE,30.0,SSE,S,7.0,13.0,70.0,36.0,1020.8,1019.3,7.0,5.0,8.2,17.7,No,Yes
2011-06-22,21,4.2,14.3,0.4,4.0,7.5,SSW,35.0,W,SW,9.0,20.0,100.0,40.0,1019.2,1017.4,8.0,2.0,5.6,13.8,No,No
2011-06-30,21,5.9,19.8,0.0,3.6,9.9,ESE,35.0,SSE,SE,17.0,15.0,58.0,35.0,1034.1,1029.6,0.0,1.0,13.6,19.3,No,No
2011-07-13,21,1.8,13.1,0.0,2.4,0.3,NE,22.0,NE,SSW,13.0,15.0,70.0,50.0,1023.2,1021.8,7.0,7.0,6.4,11.9,No,No
2011-07-14,21,6.4,13.9,0.4,2.4,0.6,SW,35.0,SSW,S,15.0,26.0,92.0,47.0,1026.7,1024.8,7.0,7.0,8.4,13.0,No,No
2011-07-20,21,5.9,18.8,0.0,3.2,6.2,SSW,46.0,SW,SSW,26.0,22.0,91.0,43.0,1016.9,1013.9,8.0,3.0,6.9,18.6,No,No
2011-07-27,21,1.1,17.7,0.0,3.0,10.4,WSW,33.0,SSE,SW,7.0,17.0,67.0,28.0,1027.5,1025.6,1.0,1.0,9.2,16.8,No,No
2011-07-28,21,0.7,19.4,0.0,3.6,10.4,NNE,33.0,E,NNE,20.0,6.0,50.0,25.0,1029.3,1025.4,0.0,1.0,10.1,18.9,No,No
2011-08-16,21,6.8,23.4,0.0,3.2,10.0,NNE,39.0,NE,NE,28.0,15.0,60.0,33.0,1021.1,1015.5,2.0,5.0,15.6,22.1,No,No
2011-09-03,21,8.3,23.3,0.0,4.6,11.0,E,33.0,E,SSE,22.0,15.0,51.0,34.0,1028.9,1024.1,0.0,4.0,15.1,22.7,No,No
2011-09-04,21,7.7,21.9,0.0,4.6,11.0,NNE,41.0,NE,NE,30.0,11.0,,,1029.0,1024.8,3.0,2.0,16.1,21.5,No,No
2011-09-11,21,2.9,16.8,0.0,2.8,9.0,WSW,41.0,SSW,SW,15.0,22.0,58.0,39.0,1019.1,1016.2,0.0,7.0,11.3,16.2,No,No
2011-09-13,21,4.0,21.4,0.0,4.4,11.3,NW,26.0,NE,WSW,11.0,11.0,56.0,31.0,1028.5,1024.7,0.0,1.0,14.9,21.2,No,No
2011-09-19,21,11.3,30.3,0.0,5.4,11.0,NNW,48.0,NNE,N,17.0,33.0,32.0,8.0,1020.5,1014.0,0.0,0.0,22.2,30.1,No,No
2011-09-21,21,7.0,23.9,0.0,7.0,8.8,S,33.0,E,SSW,2.0,17.0,31.0,15.0,1021.7,1018.2,0.0,0.0,16.6,23.5,No,No
2011-09-25,21,12.1,24.2,0.0,9.2,11.2,W,48.0,SSW,SW,30.0,31.0,36.0,18.0,1014.2,1011.8,0.0,1.0,21.2,23.8,No,No
2011-09-27,21,9.8,25.5,0.0,9.0,10.1,NE,35.0,NE,ENE,20.0,11.0,46.0,27.0,1021.5,1015.6,0.0,4.0,16.9,25.1,No,No
2011-10-07,21,12.4,23.5,1.8,0.4,6.9,E,20.0,ENE,WSW,11.0,4.0,90.0,54.0,1013.2,1009.7,7.0,7.0,16.1,23.0,Yes,Yes
2011-10-09,21,9.3,24.9,0.4,,8.3,SW,41.0,NW,W,2.0,24.0,77.0,30.0,1011.9,1008.2,7.0,6.0,15.8,24.6,No,No
2011-10-29,21,18.0,28.3,0.0,7.4,8.2,NE,41.0,NE,ESE,30.0,26.0,74.0,61.0,1013.7,1011.4,7.0,8.0,21.5,26.1,No,No
2011-11-07,21,18.3,32.9,0.6,1.6,8.4,N,33.0,NNE,NNE,20.0,17.0,63.0,30.0,1016.2,1012.4,7.0,3.0,22.0,31.3,No,No
2011-11-16,21,25.5,37.1,0.0,12.8,7.1,NNW,44.0,NNE,N,30.0,19.0,44.0,17.0,1016.5,1012.5,6.0,7.0,28.0,36.6,No,No
2011-11-19,21,19.9,34.6,0.0,6.8,12.6,NNE,41.0,NNE,NNE,30.0,11.0,48.0,25.0,1017.3,1013.0,2.0,6.0,25.2,33.9,No,No
2011-11-22,21,19.3,32.9,0.0,11.4,7.6,NNE,54.0,NNE,N,35.0,26.0,51.0,27.0,1012.2,1007.6,7.0,7.0,24.1,31.2,No,Yes
2011-11-24,21,19.2,24.9,45.6,4.8,1.0,NE,39.0,E,NE,11.0,17.0,89.0,96.0,1017.5,1016.6,8.0,8.0,19.9,20.8,Yes,Yes
2011-12-14,21,14.6,28.7,0.0,8.6,13.0,S,30.0,,SW,0.0,13.0,46.0,27.0,1012.3,1010.2,1.0,4.0,23.2,28.0,No,No
2012-01-06,21,18.4,33.0,5.2,6.6,12.8,S,33.0,ENE,SW,6.0,13.0,77.0,41.0,1011.8,1009.2,3.0,5.0,23.9,31.6,Yes,No
2012-01-08,21,22.7,36.4,0.0,9.6,11.9,NW,54.0,NNE,N,31.0,30.0,62.0,36.0,1009.4,1004.8,3.0,3.0,25.6,34.7,No,No
2012-01-11,21,16.6,31.4,0.0,11.0,10.6,WSW,56.0,S,SW,20.0,33.0,26.0,21.0,1009.2,1006.5,4.0,3.0,25.8,30.1,No,No
2012-01-19,21,19.6,35.1,0.0,9.8,12.7,SSW,43.0,ENE,SE,13.0,6.0,68.0,31.0,1014.0,1011.1,1.0,4.0,25.5,33.6,No,No
2012-01-28,21,20.1,23.4,4.8,2.8,0.0,NE,50.0,E,ENE,15.0,28.0,88.0,92.0,1010.8,1009.2,8.0,8.0,21.0,20.0,Yes,Yes
2012-02-02,21,18.6,21.4,92.8,,0.0,ESE,54.0,SE,E,15.0,20.0,96.0,93.0,1005.7,1004.1,8.0,8.0,19.1,20.3,Yes,Yes
2012-02-28,21,18.2,31.3,0.0,7.2,10.2,NNW,35.0,NE,N,19.0,13.0,68.0,41.0,1016.1,1012.9,6.0,7.0,22.5,30.1,No,No
2012-03-08,21,11.5,26.7,0.0,7.4,11.9,WSW,37.0,ESE,W,9.0,19.0,69.0,22.0,1011.6,1009.2,1.0,1.0,17.2,25.8,No,No
2012-03-09,21,11.0,28.5,0.0,7.2,11.6,SW,43.0,NNW,WSW,4.0,24.0,64.0,25.0,1013.3,1011.2,0.0,2.0,18.9,27.7,No,No
2012-03-21,21,17.5,28.7,0.0,9.8,1.5,NE,31.0,E,E,15.0,4.0,64.0,40.0,1009.3,1005.0,7.0,7.0,20.9,28.1,No,No
2012-03-27,21,16.8,29.6,0.0,6.8,7.2,NE,31.0,E,ESE,17.0,6.0,57.0,31.0,1021.6,1018.4,1.0,6.0,20.6,27.2,No,No
2012-04-02,21,14.3,31.3,0.0,7.6,11.1,SW,48.0,NE,SSW,17.0,22.0,39.0,23.0,1016.9,1012.9,1.0,4.0,23.8,29.8,No,No
2012-04-05,21,17.9,31.0,0.0,7.0,10.7,NNE,37.0,NNE,NNE,26.0,9.0,54.0,33.0,1019.6,1014.9,1.0,1.0,23.5,30.4,No,No
2012-04-12,21,9.3,26.3,0.0,6.6,,ENE,37.0,SE,S,19.0,15.0,45.0,26.0,1030.1,1025.7,1.0,1.0,18.3,26.0,No,No
2012-04-15,21,15.9,28.6,0.0,3.4,10.5,SSW,28.0,ENE,NNE,13.0,6.0,58.0,35.0,1024.6,1019.0,4.0,6.0,23.0,27.8,No,No
2012-04-20,21,13.4,28.8,0.0,5.2,9.4,ENE,31.0,NNE,SW,19.0,13.0,63.0,27.0,1017.2,1013.3,6.0,5.0,21.6,28.0,No,No
2012-05-26,21,2.1,15.1,0.2,0.3,9.7,WSW,37.0,,SW,0.0,17.0,80.0,41.0,1021.9,1018.5,2.0,3.0,9.1,14.7,No,No
2012-05-31,21,7.0,22.6,0.0,4.0,9.0,E,30.0,SE,E,11.0,13.0,66.0,33.0,1029.8,1025.4,1.0,3.0,13.9,22.0,No,No
2012-06-14,21,6.9,20.8,0.0,3.2,10.0,ENE,33.0,ENE,NNW,15.0,11.0,63.0,44.0,1018.7,1015.7,0.0,2.0,14.0,20.1,No,No
2012-06-19,21,0.9,17.4,0.0,2.6,9.9,SSW,39.0,SW,SSW,9.0,22.0,85.0,40.0,1025.0,1021.0,1.0,1.0,7.4,16.8,No,No
2012-06-26,21,1.9,18.9,0.0,2.8,5.2,E,26.0,ESE,N,15.0,11.0,52.0,28.0,1025.9,1024.0,7.0,6.0,9.7,17.8,No,No
2012-07-12,21,13.0,18.2,26.2,4.6,0.0,,,ENE,N,17.0,13.0,99.0,98.0,1018.4,1015.2,8.0,8.0,15.8,17.6,Yes,Yes
2012-07-25,21,6.2,19.7,0.0,2.8,10.3,,,ENE,N,22.0,15.0,67.0,34.0,1023.8,1020.4,0.0,2.0,11.7,18.8,No,No
2012-07-26,21,7.6,19.6,0.0,3.2,4.1,,,N,N,22.0,20.0,78.0,50.0,1017.7,1013.4,7.0,2.0,12.9,19.4,No,Yes
2012-07-29,21,2.3,16.3,0.0,1.0,9.7,SW,37.0,SW,SW,17.0,26.0,84.0,43.0,1024.8,1022.2,1.0,1.0,8.8,15.8,No,No
2012-07-30,21,1.8,16.6,0.0,2.6,10.1,SW,39.0,SSW,SSW,13.0,26.0,82.0,33.0,1024.0,1020.4,1.0,1.0,7.6,16.1,No,No
2012-08-18,21,0.7,16.5,0.0,7.8,10.8,WSW,44.0,WNW,WSW,19.0,30.0,46.0,25.0,1018.8,1016.6,0.0,4.0,10.3,16.0,No,No
2012-09-04,21,2.5,24.5,0.0,4.2,11.3,ENE,30.0,NNE,SSW,17.0,6.0,37.0,16.0,1024.2,1020.1,0.0,0.0,14.1,23.8,No,No
2012-09-07,21,11.0,24.5,0.0,16.0,,SW,56.0,W,W,19.0,28.0,26.0,17.0,1013.9,1012.3,3.0,3.0,19.1,23.1,No,No
2012-09-16,21,7.3,24.6,0.0,4.4,10.4,NNE,41.0,NNE,WNW,30.0,13.0,46.0,30.0,1022.0,1016.5,3.0,6.0,16.0,23.5,No,No
2012-10-06,21,12.2,34.2,0.0,7.8,10.8,N,43.0,N,N,17.0,17.0,26.0,10.0,1017.6,1011.5,3.0,4.0,25.2,33.3,No,No
2012-10-17,21,14.8,34.6,0.0,8.2,12.2,WNW,39.0,N,NNW,19.0,19.0,45.0,17.0,1018.8,1014.6,0.0,1.0,21.5,32.8,No,No
2012-10-21,21,16.7,32.9,0.0,14.6,6.2,S,76.0,N,NE,4.0,6.0,25.0,15.0,1015.9,1012.4,7.0,4.0,23.2,30.9,No,No
2012-10-22,21,12.5,29.9,0.2,6.2,12.5,SW,59.0,SSW,SW,17.0,33.0,59.0,9.0,1015.4,1012.6,1.0,1.0,21.1,29.2,No,No
2012-11-17,21,15.5,33.7,0.0,8.0,11.5,NE,48.0,ENE,NNE,13.0,20.0,46.0,29.0,1010.0,1005.9,2.0,7.0,24.5,31.8,No,No
2012-11-18,21,18.3,32.3,0.4,8.2,10.3,SW,41.0,ENE,WSW,13.0,22.0,79.0,19.0,1010.2,1007.3,7.0,1.0,20.8,31.0,No,No
2013-01-22,21,22.9,34.8,0.4,10.6,7.5,S,50.0,NNE,NNE,22.0,9.0,64.0,39.0,1010.8,1007.6,6.0,7.0,26.0,33.1,No,Yes
2013-01-25,21,20.1,34.6,3.2,10.0,10.9,NE,54.0,ESE,ENE,24.0,19.0,61.0,38.0,1009.2,1005.7,1.0,6.0,25.8,33.1,Yes,No
2013-03-17,21,16.6,28.4,0.0,8.4,11.7,SSW,52.0,SSW,SSW,33.0,30.0,39.0,21.0,1012.0,1011.3,0.0,0.0,21.4,27.5,No,No
2013-03-18,21,13.5,29.4,0.0,11.2,11.0,NE,37.0,E,N,22.0,13.0,40.0,30.0,1016.9,1014.1,1.0,2.0,19.7,28.2,No,No
2013-04-05,21,11.2,28.1,1.4,8.2,10.3,ENE,48.0,E,E,7.0,13.0,65.0,26.0,1026.6,1022.7,4.0,5.0,17.4,27.6,Yes,No
2013-04-07,21,13.8,26.6,8.8,4.4,10.4,SSE,44.0,ENE,ENE,15.0,9.0,71.0,33.0,1023.0,1018.9,4.0,2.0,20.0,25.8,Yes,No
2013-04-08,21,12.2,27.3,0.0,4.2,11.1,S,28.0,E,SW,15.0,17.0,60.0,31.0,1023.6,1020.1,1.0,3.0,20.1,26.8,No,No
2013-04-09,21,13.8,26.8,0.0,5.4,9.2,SSE,33.0,ESE,SW,15.0,7.0,57.0,34.0,1024.4,1019.5,7.0,7.0,20.7,26.3,No,No
2013-04-11,21,13.5,28.1,0.0,5.4,10.6,SW,39.0,E,E,20.0,7.0,50.0,27.0,1022.4,1018.8,1.0,4.0,20.9,27.4,No,No
2013-04-17,21,11.7,28.4,0.0,5.2,9.7,W,35.0,NNE,WNW,13.0,15.0,61.0,23.0,1014.8,1011.1,1.0,6.0,20.8,27.8,No,No
2013-04-21,21,8.7,25.9,0.0,4.4,10.2,ENE,28.0,E,SE,13.0,9.0,54.0,27.0,1015.2,1010.0,1.0,5.0,17.7,25.4,No,No
2013-04-24,21,7.2,25.9,0.0,6.6,10.7,SW,35.0,ENE,WSW,6.0,20.0,39.0,22.0,1019.8,1016.0,2.0,0.0,20.4,25.1,No,No
2013-05-19,21,4.6,18.2,0.0,3.2,9.9,SW,37.0,WSW,SW,13.0,22.0,52.0,30.0,1021.2,1017.7,5.0,1.0,12.8,17.4,No,No
2013-05-21,21,3.9,18.2,0.0,3.6,0.4,ENE,17.0,NE,WSW,11.0,7.0,54.0,38.0,1020.6,1017.0,7.0,7.0,11.5,17.7,No,No
2013-05-28,21,7.2,23.4,0.0,2.0,8.8,E,31.0,ENE,E,9.0,13.0,61.0,40.0,1030.1,1026.4,1.0,6.0,14.2,21.5,No,No
2013-06-18,21,1.1,14.8,0.0,2.0,10.0,SW,33.0,W,SW,4.0,22.0,84.0,41.0,1016.9,1014.6,1.0,2.0,7.4,14.4,No,No
